"","keyword","video","parent_video","current_depth","title","width","height","duration","pubdate","channel","likes","dislikes","viewes","rating","reco_count","fetch_time","reco_list","elapsed","recoveredChannel","channel_title","Bias","positive","negative","sentiment","sentiment_ratio","lgpp","nrc_el","topic","Flesch","ARI","Flesch.Kincaid"
"174","Lindsey Graham","Ett4WxSMa2M","HqJzNPNqXBA",5,"City slaps widow with $60k in permit fees for simple home renovation - YouTube",1920,1080,198,"2019-10-08","UCZm2IEBVHdtaAhSyYhWu9mg",-1,238,561212,4.9258623,0,"2021-06-10 16:43:58","",2.153145,"UCZm2IEBVHdtaAhSyYhWu9mg","","",19,6,"positive",3.16666666666667,"GROUPS","fear","diplomacy",-328.750789473684,206.736770334928,162.956315789474
"175","Lindsey Graham","tmRrN-9YkcA","HqJzNPNqXBA",5,"IRS Threatens Prison For Depositing Cash In “Wrong” Amounts - YouTube",1920,1080,190,"2016-05-25","UCZm2IEBVHdtaAhSyYhWu9mg",-1,619,1310274,4.876761,0,"2021-06-10 16:44:01","",2.120611,"UCZm2IEBVHdtaAhSyYhWu9mg","","",10,13,"negative",0.769230769230769,"LAW_AND_ORDER","fear","military",55.4499284578696,15.2275248410175,14.1763116057234
"176","Lindsey Graham","oKnND_3Q9b8","HqJzNPNqXBA",5,"PART 2: Homeowner beats HOA in fight that went to Nevada Supreme Court - YouTube",1920,1080,259,"2020-01-14","UCDqchFCm3HNLAob6OpsLWLw",-1,329,1234167,4.9234037,0,"2021-06-10 16:44:03","",2.268787,"UCDqchFCm3HNLAob6OpsLWLw","KTNV Channel 13 Las Vegas","",18,25,"negative",0.72,"LAW_AND_ORDER","fear","military",-615.097662337662,345.547965367965,271.213621933622
"177","Lindsey Graham","9T93S2eSSqY","EUIWVZAuE6M",5,"'Poor old Greta's now history': Thunberg overshadowed by rising star Xiye Bastida - YouTube",1920,1080,216,"2021-04-24","UCO0akufu9MOzyz3nvGIXAAw",-1,-1,898428,4.7303462,0,"2021-06-10 16:45:51","",2.350563,"UCO0akufu9MOzyz3nvGIXAAw","Sky News Australia","C",25,37,"negative",0.675675675675676,"VALUES","positive","economy",-505.720209424084,286.885602094241,226.146317626527
"178","Lindsey Graham","SoO03uCYzvA","1CnEi6VZ1yc",5,"Tapper reacts to doctor's unhinged vaccine claim about magnets - YouTube",1920,1080,168,"2021-06-10","UCupvZG-5ko_eiXAupbDfxWw",-1,179,62351,4.6409225,0,"2021-06-10 16:46:02","",2.291425,"UCupvZG-5ko_eiXAupbDfxWw","CNN","L",3,5,"negative",0.6,"ENVIRONMENT","disgust","economy",64.1137154150198,8.68660079051384,10.0305928853755
"179","Lindsey Graham","yEw7XKczB3U","kLFvXLMwclQ",1,"Axios: Trump tried to pull troops from around world after election loss - YouTube",1920,1080,413,"2021-05-17","UCupvZG-5ko_eiXAupbDfxWw",-1,-1,1378115,4.696115,5,"2021-06-10 16:47:48","8E-o1LtMN9A,pJ-34CbWJ5E,mVBxgWnB5sc,YomUYWnfAOc,AChmLp1jbOU",6.783874,"UCupvZG-5ko_eiXAupbDfxWw","CNN","L",24,19,"positive",1.26315789473684,"INSTITUTIONS","trust","military",56.5841488372093,11.2987069767442,11.1443674418605
"180","Lindsey Graham","8E-o1LtMN9A","yEw7XKczB3U",2,"Ex-Trump WH counsel testifies Trump urged him fire Mueller - YouTube",1920,1080,533,"2021-06-10","UCupvZG-5ko_eiXAupbDfxWw",-1,181,88956,4.8359766,5,"2021-06-10 16:47:53","YYyhcI06x-Q,lvw_mXJz_Sg,H9QzOpHAFW4,1pOxRTYaLl4,pJ-34CbWJ5E",4.569075,"UCupvZG-5ko_eiXAupbDfxWw","CNN","L",1,4,"negative",0.25,"ENVIRONMENT","disgust","economy",34.6480172413793,18.7810344827586,19.2332375478927
"181","Lindsey Graham","WHdciMSmCOI","YYyhcI06x-Q",4,"Biden DOJ 'Made The Wrong Call' In Trump Case, Say Fmr. U.S. Attorney - YouTube",1920,1080,476,"2021-06-10","UCaXkIU1QidjPwiAYu6GcHjg",993,124,15802,4.5559535,5,"2021-06-10 16:47:58","dPg5QKz_rfs,6X925Nc5yz4,rDBGDEQyQk8,HeQX2HjkcNo,pu74qiprKd4",2.665184,"UCaXkIU1QidjPwiAYu6GcHjg","MSNBC","L",54,36,"positive",1.5,"LAW_AND_ORDER","trust","military",61.8584070845594,9.35484898117817,9.28734106934651
"182","Lindsey Graham","dPg5QKz_rfs","WHdciMSmCOI",5,"Biden Begins His First Foreign Trip As Commander-In-Chief | MSNBC - YouTube",1920,1080,661,"2021-06-10","UCaXkIU1QidjPwiAYu6GcHjg",319,107,7802,3.9953051,0,"2021-06-10 16:48:00","",2.631986,"UCaXkIU1QidjPwiAYu6GcHjg","MSNBC","L",75,28,"positive",2.67857142857143,"INSTITUTIONS","trust","military",63.7271908271908,8.74000102375102,8.82730958230959
"183","Lindsey Graham","rDBGDEQyQk8","WHdciMSmCOI",5,"FBI Director Condemns 'Extremist Violence' That Occurred During Riot - YouTube",480,360,387,"2021-06-10","UCaXkIU1QidjPwiAYu6GcHjg",708,39,6705,4.7911649,0,"2021-06-10 16:48:06","",2.697413,"UCaXkIU1QidjPwiAYu6GcHjg","MSNBC","L",49,86,"negative",0.569767441860465,"LAW_AND_ORDER","trust","military",36.3722222222222,17.3503412698413,15.915
"184","Lindsey Graham","1pOxRTYaLl4","8E-o1LtMN9A",3,"Neil deGrasse Tyson explains 'ring of fire' solar eclipse - YouTube",1920,1080,408,"2021-06-10","UCupvZG-5ko_eiXAupbDfxWw",810,57,8788,4.7370243,5,"2021-06-10 16:52:21","SoO03uCYzvA,8E-o1LtMN9A,HeQX2HjkcNo,9nwP826RY50,apbSsILLh28",2.458112,"UCupvZG-5ko_eiXAupbDfxWw","CNN","L",1,2,"negative",0.5,"ENVIRONMENT","disgust","economy",52.6514962726305,11.261407272174,13.3210178000913
"185","Lindsey Graham","1gJaInK6r9k","9nwP826RY50",5,"Why the 4th Amendment Doesn’t Protect You Like You Think It Does - YouTube",1920,1080,1226,"2020-08-06","UCZm2IEBVHdtaAhSyYhWu9mg",-1,41,79152,4.9352803,0,"2021-06-10 16:53:21","",2.174247,"UCZm2IEBVHdtaAhSyYhWu9mg","","",146,61,"positive",2.39344262295082,"LAW_AND_ORDER","fear","military",-3823.09058441558,1924.49708051948,1502.95103896104
"186","Lindsey Graham","1Zh045t0xcE","apbSsILLh28",5,"Why healthy bones are about so much more than milk | Body Stuff with Dr. Jen Gunter - YouTube",1920,1080,216,"2021-06-10","UCAuUUnT6oDeKwE6v1NGQxug",719,16,7350,4.9129252,0,"2021-06-10 16:53:25","",2.227864,"UCAuUUnT6oDeKwE6v1NGQxug","TED","C",33,16,"positive",2.0625,"ENVIRONMENT","anger","society",65.3245111852944,8.07386022717419,8.11617835775601
"187","Lindsey Graham","cMT7EMh2gSM","L1N8XkHcNpU",5,"Ted Cruz: The ""Problem"" With Retroactive Application Of Sentencing Reform - YouTube",480,360,1039,"2021-06-10","UCg40OxZ1GYh3u3jBntB6DLg",31,1,288,4.875,0,"2021-06-10 16:55:07","",2.168717,"UCg40OxZ1GYh3u3jBntB6DLg","Forbes Breaking News","RC",95,137,"negative",0.693430656934307,"LAW_AND_ORDER","fear","military",-2551.74000386548,1294.01055276382,1011.85874758407
"188","Lindsey Graham","l1vM1jdV-UE","tWbdHLWi4mQ",5,"Tucker rips Fauci: He disqualified himself as a scientist - YouTube",480,360,137,"2021-06-10","UCXIJgqnII2ZOINSWNOGFThA",455,8,4470,4.9308853,0,"2021-06-10 16:55:30","",2.278575,"UCXIJgqnII2ZOINSWNOGFThA","Fox News","R",8,16,"negative",0.5,"INSTITUTIONS","anticipation","society",63.1824762808349,10.1744022770398,9.88282732447818
"189","Lindsey Graham","pZfj0xcCuU4","mVBxgWnB5sc",3,"Biden Begins First Foreign Trip With Stern Message To Putin - YouTube",480,360,394,"2021-06-09","UCaXkIU1QidjPwiAYu6GcHjg",289,116,9983,3.854321,5,"2021-06-10 17:02:15","dPg5QKz_rfs,6X925Nc5yz4,v50APED1Cwc,YomUYWnfAOc,l-DgMYB6L0c",2.917274,"UCaXkIU1QidjPwiAYu6GcHjg","MSNBC","L",36,22,"positive",1.63636363636364,"INSTITUTIONS","trust","military",58.5458792575584,9.98533923787655,10.2452739051993
"190","Lindsey Graham","R3qjf9QzrB0","dPg5QKz_rfs",5,"Biden Reasserting America's Leadership On World Stage, Says WH - YouTube",480,360,421,"2021-06-10","UCaXkIU1QidjPwiAYu6GcHjg",448,-1,31109,1.790472,0,"2021-06-10 17:02:20","",2.920172,"UCaXkIU1QidjPwiAYu6GcHjg","MSNBC","L",45,13,"positive",3.46153846153846,"INSTITUTIONS","trust","military",55.7069075630252,11.7441596638655,11.4019159663866
"191","Lindsey Graham","x1tdCK8Xvrw","FBh_JvOq_rs",4,"'Depressing and stunning': George Conway admonishes Pence's speech - YouTube",480,360,619,"2021-06-04","UCupvZG-5ko_eiXAupbDfxWw",-1,947,503836,4.6337972,5,"2021-06-10 17:04:53","DKOkUn9wK7Y,NmrdCAtzL10,b1JlYZQG3lI,YomUYWnfAOc,pJ-34CbWJ5E",4.739743,"UCupvZG-5ko_eiXAupbDfxWw","CNN","L",54,52,"positive",1.03846153846154,"INSTITUTIONS","trust","military",57.6343827967807,11.5029275653924,11.3939211938296
"192","Lindsey Graham","TzYevASpls0","9EC01mzfdVg",5,"Joel Edgerton Was Invited to Audition for Tiny Secret Whispers - YouTube",1920,1080,295,"2021-05-28","UCVTyTA7-g9nopHeHbeuvpRA",515,6,20486,4.9539347,0,"2021-06-10 17:07:13","",2.937473,"UCVTyTA7-g9nopHeHbeuvpRA","Late Night with Seth Meyers","L",38,15,"positive",2.53333333333333,"VALUES","disgust","politics",78.439006948708,5.69600491153653,6.52573338170453
"193","Lindsey Graham","mR3TTFzq290","KWr45A41TC4",4,"Will Forte Reads a Scene from the Upcoming MacGruber TV Show - YouTube",1920,1080,338,"2021-06-10","UCVTyTA7-g9nopHeHbeuvpRA",364,7,8433,4.9245281,5,"2021-06-10 17:07:22","oiEh19SR684,aLkDbzC7kLM,qWpO57KxML0,tW6a4QZ4WS0,ul0DfmCppZQ",2.931181,"UCVTyTA7-g9nopHeHbeuvpRA","Late Night with Seth Meyers","L",63,19,"positive",3.31578947368421,"VALUES","disgust","politics",82.684501127537,4.62757955399649,5.24653203040173
"194","Lindsey Graham","oiEh19SR684","mR3TTFzq290",5,"Will Forte's Original Idea for The Last Man on Earth's Final Episode Had a Talking Cat - YouTube",1920,1080,164,"2019-02-14","UCVTyTA7-g9nopHeHbeuvpRA",-1,41,148638,4.9291577,0,"2021-06-10 17:07:25","",3.005025,"UCVTyTA7-g9nopHeHbeuvpRA","Late Night with Seth Meyers","L",17,6,"positive",2.83333333333333,"VALUES","disgust","politics",85.6680912162162,4.05047297297297,4.75728603603604
"195","Lindsey Graham","aLkDbzC7kLM","mR3TTFzq290",5,"Will Forte Regifted a Pillow with a Very Graphic Picture on It to His Mom - YouTube",1920,1080,338,"2019-02-14","UCVTyTA7-g9nopHeHbeuvpRA",-1,26,130939,4.9252872,0,"2021-06-10 17:07:28","",3.081322,"UCVTyTA7-g9nopHeHbeuvpRA","Late Night with Seth Meyers","L",51,11,"positive",4.63636363636364,"VALUES","disgust","politics",87.4320242365833,4.62411932680124,5.34860737805858
"196","Lindsey Graham","tW6a4QZ4WS0","mR3TTFzq290",5,"Kevin Nealon Says Farewell To Conan's TBS Show - CONAN on TBS - YouTube",1920,1080,258,"2021-06-09","UCi7GJNg51C3jgmYTUwqoUXA",-1,11,45566,4.9778447,0,"2021-06-10 17:07:34","",2.816662,"UCi7GJNg51C3jgmYTUwqoUXA","Team Coco","",48,12,"positive",4,"VALUES","disgust","politics",-767.25947368421,424.337087719298,332.682456140351
"197","Lindsey Graham","ALuOfmGKS3g","Gz2bB1vt7J8",5,"The Big Lie Lives On For House GOP, Arizona Republicans And Some Retired Military - YouTube",1920,1080,836,"2021-05-18","UCMtFAi84ehTSYSE9XoHefig",-1,778,1572723,4.9025583,0,"2021-06-10 17:08:04","",3.089938,"UCMtFAi84ehTSYSE9XoHefig","The Late Show with Stephen Colbert","LC",94,75,"positive",1.25333333333333,"INSTITUTIONS","trust","military",63.7795208140439,7.85890929965557,8.33247809340395
"198","Lindsey Graham","5d2J5hkI68Y","jtz07x9ZPLo",5,"The Saxon Graveyard Beneath A Farmer's Field | Time Team | Timeline - YouTube",1920,1080,2943,"2021-02-09","UC88lvyJe7aHZmcvzvubDFRg",-1,335,573950,4.8768044,0,"2021-06-10 17:11:32","",5.973849,"UC88lvyJe7aHZmcvzvubDFRg","Timeline - World History Documentaries","",360,173,"positive",2.08092485549133,"ENVIRONMENT","anger","diplomacy",-8914.11310492505,4435.0056204215,3460.89970021413
"199","Lindsey Graham","AqjRcQabs_c","w_aVEonbNa4",5,"Couple Downsize Into Dream Off-The-Grid Tiny House - YouTube",1920,1080,1274,"2019-06-21","UCoNTMWgGuXtGPLv9UeJZwBw",-1,-1,6760535,4.9229717,0,"2021-06-10 17:17:12","",5.434471,"UCoNTMWgGuXtGPLv9UeJZwBw","Living Big In A Tiny House","",241,45,"positive",5.35555555555556,"GROUPS","surprise","diplomacy",-4470.8518,2247.46861333333,1754.77884444444
"200","Lindsey Graham","Xn_adA3ypUg","RMKVQmdYqUI",5,"10 Mini Campers and Camper Vans Great for Summer Getaways - YouTube",-1,-1,717,"2018-07-17","",-1,-1,-1,-1,0,"2021-06-10 17:17:49","",5.876217,"","","",53,34,"positive",1.55882352941176,"GROUPS","surprise","diplomacy",60.9562440191388,11.143211722488,10.7645933014354
"201","Lindsey Graham","vSkcM0TZT5c","l-DgMYB6L0c",4,"How Nature Is Inspiring Our Industrial Future | Presented by GE - YouTube",1920,1080,159,"2016-04-27","UCNGpYr7N7jCZbtjcgGqXz2g",421,283,163370,3.3920455,5,"2021-06-10 17:17:52","k6lRCLYvXu8,AcVFtu-ZmmM,7prNBMWfhKg,zcikLQZI5wQ,pieJ-GSdyx8",2.907795,"UCNGpYr7N7jCZbtjcgGqXz2g","","",21,1,"positive",21,"ECONOMY","anticipation","society",-153.94703539823,114.286371681416,90.8765486725664
"202","Lindsey Graham","k6lRCLYvXu8","vSkcM0TZT5c",5,"Max Lamb Shapes a Second Life for an Oft-Forgotten Material - YouTube",480,360,152,"2021-06-10","UCNGpYr7N7jCZbtjcgGqXz2g",3,-1,14,5,0,"2021-06-10 17:17:54","",1.851328,"UCNGpYr7N7jCZbtjcgGqXz2g","","",25,3,"positive",8.33333333333333,"GROUPS","positive","society",56.5398571428572,7.26291428571428,8.85114285714286
"203","Lindsey Graham","ijo0k7J0hAk","aYE-XHMAxws",5,"Consumer Prices Jump Five Percent From Last Year | MSNBC - YouTube",1920,1080,310,"2021-06-10","UCaXkIU1QidjPwiAYu6GcHjg",12,4,150,4,0,"2021-06-10 17:18:50","",2.961525,"UCaXkIU1QidjPwiAYu6GcHjg","MSNBC","L",16,10,"positive",1.6,"ECONOMY","positive","economy",77.2968881654539,5.76725830278492,6.26015155660119
"204","Lindsey Graham","ZgtE0-3v1mk","Bmsz3Jn8z2Q",5,"How Times Square Became A Giant Tourist Trap - Cheddar Explains - YouTube",1920,1080,531,"2021-06-10","UC04KsGq3npibMCE9Td3mVDg",774,29,6416,4.8555417,0,"2021-06-10 17:19:37","",7.626443,"UC04KsGq3npibMCE9Td3mVDg","Cheddar","",42,37,"positive",1.13513513513514,"ECONOMY","positive","military",-1144.78987551867,602.923618257261,472.290124481328
"205","Lindsey Graham","DAt2ZKf9Wjs","aYE-XHMAxws",5,"Music Legends Pay Tribute To Jerry Jeff Walker | MSNBC - YouTube",1920,1080,86,"2021-06-10","UCaXkIU1QidjPwiAYu6GcHjg",46,7,941,4.4716983,0,"2021-06-10 17:20:50","",2.865377,"UCaXkIU1QidjPwiAYu6GcHjg","MSNBC","L",3,1,"positive",3,"VALUES","disgust","politics",67.3840594059406,5.83676096181047,7.44506364922207
"206","Lindsey Graham","N4zjGWOUBb4","rDBGDEQyQk8",5,"Boris Johnson Knows How To Be Popular And How To Win, Argues Writer - YouTube",480,360,572,"2021-06-10","UCaXkIU1QidjPwiAYu6GcHjg",94,19,1120,4.3274336,0,"2021-06-10 17:24:21","",2.855125,"UCaXkIU1QidjPwiAYu6GcHjg","MSNBC","L",62,34,"positive",1.82352941176471,"INSTITUTIONS","trust","military",65.1063808453121,8.56045774739414,9.15085921863222
"207","Lindsey Graham","iiZDQQI2Tq0","AChmLp1jbOU",3,"Noam Chomsky Destroys Modern Day Trump-Republican Party - YouTube",480,360,1346,"2021-06-01","UCvixJtaXuNdMPUGdOPcY8Ag",-1,162,223532,4.945015,5,"2021-06-10 17:25:19","yziRK7j0Zpw,Dt-GUAxmxdk,lvw_mXJz_Sg,HeQX2HjkcNo,qPCHh-ipJ5U",0.69734,"UCvixJtaXuNdMPUGdOPcY8Ag","David Pakman Show","",117,92,"positive",1.27173913043478,"INSTITUTIONS","trust","military",-2790.43838812301,1414.55053022269,1105.27192647579
"208","Lindsey Graham","9yradTeG_ok","yziRK7j0Zpw",5,"Nancy Rynes Near Death Experience | She Went to School In Heaven | What She Learned in Heaven - YouTube",1280,720,3726,"2021-05-19","UCNeejDoz75zAN_lDSjMNkHw",-1,297,137160,4.7281466,0,"2021-06-10 17:25:34","",2.535021,"UCNeejDoz75zAN_lDSjMNkHw","","",419,186,"positive",2.25268817204301,"CULTURE","anticipation","society",-9483.7237260303,4716.47986757072,3680.9591249073
"209","Lindsey Graham","CR2rJCGgk00","qPCHh-ipJ5U",5,"Idiocracy: Still Too Relevant in 2021 - YouTube",480,360,657,"2021-01-03","UCbTfKMIUJuapoPu0-3dQ0-g",62,2,2799,4.875,0,"2021-06-10 17:26:31","",2.227991,"UCbTfKMIUJuapoPu0-3dQ0-g","","",94,44,"positive",2.13636363636364,"VALUES","anger","politics",-1670.92027027027,867.844416331225,678.335238642898
"210","Lindsey Graham","LFuutK_luZs","E8Bq4DbMaRU",5,"4 Story Cabin w/ Sunken Living Room! | Airbnb Tour of Carpenter's Cabin! - YouTube",1920,1080,754,"2021-05-07","UC3hEhxxlq9OWXWp4t4uYXKw",-1,149,338810,4.9493928,0,"2021-06-10 17:29:39","",2.775774,"UC3hEhxxlq9OWXWp4t4uYXKw","","",112,15,"positive",7.46666666666667,"GROUPS","surprise","diplomacy",-2352.49649253731,1203.77516169154,940.593399668325
"211","Lindsey Graham","Nbfq2ZvlfbQ","E8Bq4DbMaRU",5,"5 HUGE Lies About Tiny Homes - YouTube",-1,-1,664,"2021-06-01","",-1,-1,-1,-1,0,"2021-06-10 17:29:47","",4.926571,"","","",65,19,"positive",3.42105263157895,"GROUPS","surprise","diplomacy",74.0468021992941,7.37419878495792,7.46949565571545
"212","Lindsey Graham","p7GrKlfxH5w","l-DgMYB6L0c",5,"The Desert is Blooming | The Daily 360 | The New York Times - YouTube",1920,1080,74,"2017-03-16","UCqnbDFdCpuN8CMEg0VuEBqA",-1,-1,5829,4.3076925,0,"2021-06-10 17:33:29","",5.929481,"UCqnbDFdCpuN8CMEg0VuEBqA","The New York Times","LC",0,0,"positive",0,"RURAL","surprise","diplomacy",79.18,13.41,10.165
"213","Lindsey Graham","CCsZU_y2tM4","UkZ7YKbiJKo",4,"Blackburn rips Fauci, Big Tech and media for silencing Wuhan lab theory - YouTube",1920,1080,498,"2021-06-10","UCXIJgqnII2ZOINSWNOGFThA",140,4,987,4.8888888,5,"2021-06-10 17:39:27","UkZ7YKbiJKo,sZBl8nLnee4,KS2919xrjjo,l1vM1jdV-UE,O1TA6ISXBjI",2.671654,"UCXIJgqnII2ZOINSWNOGFThA","Fox News","R",41,32,"positive",1.28125,"INSTITUTIONS","trust","military",71.021300879397,6.26893216080402,7.06106825795645
"214","Lindsey Graham","faRC9uXv3sw","i9h5c4OQMYU",4,"Live: Biden to give 500M COVID vaccine doses to low-income countries - YouTube",1280,720,0,"2021-06-10","UCXIJgqnII2ZOINSWNOGFThA",30,391,1960,1.2850356,5,"2021-06-10 17:43:06","l1vM1jdV-UE,KS2919xrjjo,tWbdHLWi4mQ,yKP6J81NIcc,i9h5c4OQMYU",0.830926,"UCXIJgqnII2ZOINSWNOGFThA","Fox News","R",176,64,"positive",2.75,"INSTITUTIONS","trust","military",-2505.19279527559,1270.65322440945,993.690236220472
"215","Lindsey Graham","wX4lo_l0RxY","ynFwG83UDYM",5,"""Border Evasion Tour"": GOP Senator Trashes Harris For Failing To Address ""Escalating Crisis"" - YouTube",1920,1080,387,"2021-06-10","UCg40OxZ1GYh3u3jBntB6DLg",8,-1,24,5,0,"2021-06-10 17:48:31","",0.679504,"UCg40OxZ1GYh3u3jBntB6DLg","Forbes Breaking News","RC",48,36,"positive",1.33333333333333,"INSTITUTIONS","trust","military",-1002.16425309229,527.965071360609,414.138820171265
"216","Lindsey Graham","0VamFIczYgo","XE_6PAixOCg",5,"""They Don't Want A Happy Birthing Person Day Card"": GOP Sen. Grills HHS Sec. On Changes To Language - YouTube",1920,1080,343,"2021-06-10","UCg40OxZ1GYh3u3jBntB6DLg",200,5,2050,4.9024391,0,"2021-06-10 17:49:29","",2.530666,"UCg40OxZ1GYh3u3jBntB6DLg","Forbes Breaking News","RC",72,10,"positive",7.2,"INSTITUTIONS","trust","military",-1022.41191780822,546.131589041096,427.893789954338
"217","Lindsey Graham","dEwEXKl7kq4","l1vM1jdV-UE",5,"Colonial Pipeline CEO testifies on ransomware attack - YouTube",1280,720,7735,"2021-06-09","UCXIJgqnII2ZOINSWNOGFThA",529,51,19479,4.6482759,0,"2021-06-10 17:53:15","",2.65546,"UCXIJgqnII2ZOINSWNOGFThA","Fox News","R",1025,504,"positive",2.03373015873016,"INSTITUTIONS","trust","military",NA,NA,NA
"218","Lindsey Graham","oC1V-7cMNNg","9nwP826RY50",5,"Drone Operator Threatened with Jail for Helping Local Businesses Make Maps - YouTube",1920,1080,188,"2021-03-23","UCZm2IEBVHdtaAhSyYhWu9mg",-1,21,24833,4.9409699,0,"2021-06-10 17:58:08","",2.234396,"UCZm2IEBVHdtaAhSyYhWu9mg","","",16,5,"positive",3.2,"ECONOMY","positive","military",-409.225157894737,239.491094736842,188.341263157895
"219","Lindsey Graham","UVMAvw6XUzs","9nwP826RY50",5,"This Florida Woman Got A $100,000 Fine for Parking in Her Own Driveway - YouTube",1920,1080,1989,"2021-05-25","UCZm2IEBVHdtaAhSyYhWu9mg",510,2,5732,4.984375,0,"2021-06-10 18:03:14","",2.133154,"UCZm2IEBVHdtaAhSyYhWu9mg","","",210,209,"positive",1.00478468899522,"LAW_AND_ORDER","fear","military",-6534.4317384639,3260.55340947417,2545.17641269355
"220","Lindsey Graham","RL6syYcykdo","tXZJ2BY4ZsE",5,"AXIOS on HBO: Josh Mendelsohn (Promo) | HBO - YouTube",1920,1080,44,"2020-08-31","UCVTQuK2CaWaTgSsoNkn5AiQ",12,19,11543,2.5483871,0,"2021-06-10 18:06:32","",2.291269,"UCVTQuK2CaWaTgSsoNkn5AiQ","HBO","",1,0,"positive",0,"INSTITUTIONS","trust","military",65.274,6.4172,7.88133333333333
"221","Lindsey Graham","vCV9OkfHsm8","tXZJ2BY4ZsE",5,"AXIOS on HBO: David Ricks (Promo) | HBO - YouTube",1920,1080,50,"2020-08-28","UCVTQuK2CaWaTgSsoNkn5AiQ",61,2,7992,4.8730159,0,"2021-06-10 18:06:38","",6.548445,"UCVTQuK2CaWaTgSsoNkn5AiQ","HBO","",1,4,"negative",0.25,"INSTITUTIONS","trust","military",58.1304634146342,7.16085365853658,9.22551219512195
"222","Lindsey Graham","9uv-SkBcpQ4","tXZJ2BY4ZsE",5,"Betty: The Art of Hanging with Friends (Season 1 Clip) | HBO - YouTube",1920,1080,223,"2021-06-10","UCVTQuK2CaWaTgSsoNkn5AiQ",6,3,107,3.6666667,0,"2021-06-10 18:06:43","",2.18873,"UCVTQuK2CaWaTgSsoNkn5AiQ","HBO","",22,27,"negative",0.814814814814815,"VALUES","anger","politics",-288.184533678756,189.604663212435,149.348445595855
"223","Lindsey Graham","C74GXN2fock","E5yyInwI7tw",4,"AXIOS on HBO: Hawkfish CEO Josh Mendelsohn (Full Interview) | HBO - YouTube",1920,1080,404,"2020-08-31","UCVTQuK2CaWaTgSsoNkn5AiQ",671,556,78461,3.187449,5,"2021-06-10 18:06:46","OpibllevpSk,zasC2TcyrS8,_9VohVsRihU,9uv-SkBcpQ4,g9r5lBaz0-k",2.394648,"UCVTQuK2CaWaTgSsoNkn5AiQ","HBO","",35,14,"positive",2.5,"INSTITUTIONS","trust","military",62.5199060941828,10.0535457063712,9.92000387811634
"224","Lindsey Graham","zasC2TcyrS8","C74GXN2fock",5,"AXIOS on HBO: Julián Castro Interview (Promo) | HBO - YouTube",1920,1080,43,"2020-08-17","UCVTQuK2CaWaTgSsoNkn5AiQ",11,6,1960,3.5882354,0,"2021-06-10 18:06:50","",2.217604,"UCVTQuK2CaWaTgSsoNkn5AiQ","HBO","",3,4,"negative",0.75,"INSTITUTIONS","negative","military",63.8208333333334,5.98145833333333,7.0075
"225","Lindsey Graham","MT4NfXFzsSg","9uv-SkBcpQ4",5,"Betty: Season 2 Official Trailer | HBO - YouTube",1920,1080,147,"2021-06-04","UCVTQuK2CaWaTgSsoNkn5AiQ",585,14,30232,4.9065108,0,"2021-06-10 18:07:16","",2.273993,"UCVTQuK2CaWaTgSsoNkn5AiQ","HBO","",12,10,"positive",1.2,"VALUES","joy","politics",-134.075,114.349615384615,90.0922222222222
"226","Lindsey Graham","GxgWSDPOHjs","9uv-SkBcpQ4",5,"The White Lotus: Official Teaser | HBO - YouTube",1920,1080,136,"2021-06-03","UCVTQuK2CaWaTgSsoNkn5AiQ",-1,56,142357,4.8869257,0,"2021-06-10 18:07:18","",2.29698,"UCVTQuK2CaWaTgSsoNkn5AiQ","HBO","",18,14,"positive",1.28571428571429,"VALUES","disgust","politics",81.7565454545455,2.18499090909091,3.54975757575758
"227","Lindsey Graham","SC_SMjXl-Rc","9uv-SkBcpQ4",5,"PAUSE with Sam Jay: Ricky Williams On Being Free (Official Clip) | HBO - YouTube",1920,1080,313,"2021-06-07","UCVTQuK2CaWaTgSsoNkn5AiQ",86,2,2268,4.909091,0,"2021-06-10 18:07:24","",2.223309,"UCVTQuK2CaWaTgSsoNkn5AiQ","HBO","",76,12,"positive",6.33333333333333,"CULTURE","anticipation","politics",-1065.24040069686,570.355583623693,447.034181184669
"228","Lindsey Graham","cUNX3azkZyk","E5yyInwI7tw",4,"Mark Zuckerberg's 2004 Interview: See How Far He And Facebook Have Come - YouTube",1920,1080,225,"2018-04-17","UCvJJ_dzjViJCoLf5uKUTwoA",-1,-1,2928521,4.7975249,5,"2021-06-10 18:07:27","6KzP-tobpMU,tMWJGs3CQ_Q,NJXhgAw4eck,GltlJO56S1g,A4erAm-cJbg",2.876312,"UCvJJ_dzjViJCoLf5uKUTwoA","CNBC","LC",29,3,"positive",9.66666666666667,"INSTITUTIONS","anticipation","society",-655.692332878581,366.422428376535,286.812878581173
"229","Lindsey Graham","A4erAm-cJbg","cUNX3azkZyk",5,"Bambi Francisco interviews Mark Zuckerberg in 2005 - YouTube",480,360,374,"2015-05-13","UCBOtnpSzouO9TMarpcKOTpw",-1,58,162783,4.8394465,0,"2021-06-10 18:07:48","",12.795975,"UCBOtnpSzouO9TMarpcKOTpw","","",47,7,"positive",6.71428571428571,"ECONOMY","anticipation","economy",-1127.13648874062,598.273110925772,468.337264386989
