keyword,video,parent_video,current_depth,title,width,height,duration,pubdate,channel,likes,dislikes,viewes,rating,reco_count,fetch_time,reco_list,elapsed
Border,eYhM80YkBhM,kbPlnRJQGrc,5,Alabama Special Election - The Power Of The Black Vote : VICE News Tonight (HBO) - YouTube,1920,1080,141,2017-12-18,UCZaT_X_mc0BI-djXOlfhqWQ,655,251,18753,3.8918321,0,2021-05-03 14:07:02,,2.426665
Border,s6MAxf9yvl4,kbPlnRJQGrc,5,Inside the Battle Over the UK’s Ancient Woodlands - YouTube,1920,1080,1061,2021-04-30,UCZaT_X_mc0BI-djXOlfhqWQ,-1,305,219167,4.8079042,0,2021-05-03 14:07:05,,2.249774
Border,35XGfnmTm8E,kbPlnRJQGrc,5,Why Drugs Are So Expensive - YouTube,1920,1080,938,2020-01-03,UCZaT_X_mc0BI-djXOlfhqWQ,-1,865,2175969,4.8965282,0,2021-05-03 14:07:07,,2.181526
Border,lp5zc5ROtzE,rqIVjYTJE5E,3,"Haiti Has Had Enough of Gangs, Kidnappings and Its President - YouTube",1920,1080,836,2021-03-12,UCZaT_X_mc0BI-djXOlfhqWQ,-1,442,659982,4.9124231,5,2021-05-03 14:07:09,"juEYOHvdG1Q,znKa6hOMbb0,3eNzEGEsxr0,fH_JZzSvUWs,6DD9-W9z62o",2.200512
Border,juEYOHvdG1Q,lp5zc5ROtzE,4,Biden Is Deporting Hundreds of Haitians While the Country Is in Chaos - YouTube,1920,1080,276,2021-03-01,UCZaT_X_mc0BI-djXOlfhqWQ,-1,259,213574,4.8366961,5,2021-05-03 14:07:13,"znKa6hOMbb0,FbvbhoBgQxE,j-wOroHTdtc,_2ItJ8SDlEk,4On8jSQiR0s",4.090051
Border,znKa6hOMbb0,juEYOHvdG1Q,5,Haiti Is Rising Up And It's Getting Violent - YouTube,1920,1080,198,2019-10-09,UCZaT_X_mc0BI-djXOlfhqWQ,-1,89,150815,4.8499789,0,2021-05-03 14:07:15,,2.192016
Border,FbvbhoBgQxE,juEYOHvdG1Q,5,The Trauma of Being Stuck at the US-Mexico Border - YouTube,1920,1080,466,2021-02-09,UCZaT_X_mc0BI-djXOlfhqWQ,-1,333,46889,4.0769229,0,2021-05-03 14:07:18,,2.281688
Border,j-wOroHTdtc,juEYOHvdG1Q,5,Trump’s Border Wall Is Threatening Endangered Species - YouTube,1920,1080,670,2021-02-11,UCZaT_X_mc0BI-djXOlfhqWQ,-1,777,85976,3.9442935,0,2021-05-03 14:07:20,,2.097548
Border,_2ItJ8SDlEk,juEYOHvdG1Q,5,"Unraveling Trump's ""Remain in Mexico"" - YouTube",1920,1080,162,2021-02-23,UCZaT_X_mc0BI-djXOlfhqWQ,808,308,39088,3.8960574,0,2021-05-03 14:07:22,,2.207204
Border,4On8jSQiR0s,juEYOHvdG1Q,5,Myanmar's Pajama Protesters Are Defying a Military Coup - YouTube,1920,1080,469,2021-02-20,UCZaT_X_mc0BI-djXOlfhqWQ,-1,181,270262,4.8941984,0,2021-05-03 14:07:24,,2.263264
Border,znKa6hOMbb0,lp5zc5ROtzE,4,Haiti Is Rising Up And It's Getting Violent - YouTube,1920,1080,198,2019-10-09,UCZaT_X_mc0BI-djXOlfhqWQ,-1,89,150815,4.8499789,5,2021-05-03 14:07:26,"5HQ-3_P46wA,GSFYsgWR3-Q,dhLJ1qWlNp4,P5f-Bt3DXfU,F0ZzwGSF6Zg",2.18606
Border,5HQ-3_P46wA,znKa6hOMbb0,5,Haitian Migrants Stranded In Tijuana - YouTube,480,360,319,2017-04-26,UCZaT_X_mc0BI-djXOlfhqWQ,-1,392,101883,4.0582581,0,2021-05-03 14:07:31,,4.489277
Border,GSFYsgWR3-Q,znKa6hOMbb0,5,"Trump’s Chaotic Syria Plan Doesn’t Just Screw the Kurds, It Could help ISIS - YouTube",1920,1080,194,2019-10-08,UCZaT_X_mc0BI-djXOlfhqWQ,-1,608,75090,3.9243698,0,2021-05-03 14:07:33,,2.221076
Border,dhLJ1qWlNp4,znKa6hOMbb0,5,"Feral Hogs Are Tearing Up Texas, So Tourists Are Shooting Them from Helicopters - YouTube",1920,1080,549,2019-10-08,UCZaT_X_mc0BI-djXOlfhqWQ,-1,-1,7498534,4.6660194,0,2021-05-03 14:07:35,,2.193601
Border,P5f-Bt3DXfU,znKa6hOMbb0,5,The Future of Amphibious Warfare - YouTube,1920,1080,837,2014-09-02,UCZaT_X_mc0BI-djXOlfhqWQ,-1,-1,2713108,4.814712,0,2021-05-03 14:07:38,,2.212311
Border,F0ZzwGSF6Zg,znKa6hOMbb0,5,"Sweet Home Alabama | Haitian Money Pit (VICE on HBO: Season 3, Episode 7) - YouTube",1920,1080,1794,2016-01-25,UCn8zNIfYAQNdrFRrr8oibKw,-1,847,1184439,4.6481462,0,2021-05-03 14:07:40,,2.619701
Border,3eNzEGEsxr0,lp5zc5ROtzE,4,Protestors In Haiti Are Demanding The President Step Down (HBO) - YouTube,1920,1080,396,2019-02-23,UCZaT_X_mc0BI-djXOlfhqWQ,-1,97,141069,4.6495032,5,2021-05-03 14:07:42,"__JveusPtYg,zNCjDEOF710,pKGzw8GROf0,4X-ps7QyBjI,0s5yhms0vzY",2.257277
Border,__JveusPtYg,3eNzEGEsxr0,5,Cape Town Cops Are Punishing People For Using Too Much Water (HBO) - YouTube,1920,1080,329,2019-01-23,UCZaT_X_mc0BI-djXOlfhqWQ,-1,131,230483,4.7951527,0,2021-05-03 14:07:45,,2.139451
Border,zNCjDEOF710,3eNzEGEsxr0,5,Ebola Outbreak  & Chapo Guilty Verdict: VICE News Tonight Full Episode (HBO) - YouTube,1920,1080,1390,2019-02-19,UCZaT_X_mc0BI-djXOlfhqWQ,-1,74,92021,4.7531276,0,2021-05-03 14:07:47,,2.221337
Border,pKGzw8GROf0,3eNzEGEsxr0,5,Violence and Private Security in South Africa - YouTube,1920,1080,1037,2014-04-21,UCZaT_X_mc0BI-djXOlfhqWQ,-1,-1,3937029,4.7415929,0,2021-05-03 14:07:49,,2.282784
Border,4X-ps7QyBjI,3eNzEGEsxr0,5,Libya's Quiet War: The Tuareg of South Libya - YouTube,1920,1080,1555,2016-02-17,UCZaT_X_mc0BI-djXOlfhqWQ,-1,-1,3016786,4.6850133,0,2021-05-03 14:07:51,,2.15171
Border,0s5yhms0vzY,3eNzEGEsxr0,5,Indigenous Peruvians Are Using Satellites And Drones To Fight Deforestation (HBO) - YouTube,1920,1080,350,2019-02-21,UCZaT_X_mc0BI-djXOlfhqWQ,-1,18,72107,4.9409838,0,2021-05-03 14:07:53,,2.132976
Border,fH_JZzSvUWs,lp5zc5ROtzE,4,Haiti’s Army Is Making A Comeback 20 Years After Disbanding (HBO) - YouTube,1920,1080,432,2018-07-09,UCZaT_X_mc0BI-djXOlfhqWQ,-1,-1,1468221,4.5746937,5,2021-05-03 14:07:56,"5HQ-3_P46wA,hZ3TviFn-zk,hrHQyjCzmOc,Txbqk6XyFI8,a6EiqoBpkJk",2.301518
Border,5HQ-3_P46wA,fH_JZzSvUWs,5,Haitian Migrants Stranded In Tijuana - YouTube,480,360,319,2017-04-26,UCZaT_X_mc0BI-djXOlfhqWQ,-1,392,101884,4.0582581,0,2021-05-03 14:08:04,,8.235357
Border,hZ3TviFn-zk,fH_JZzSvUWs,5,Children Are Being Kidnapped To Fight In The Central African Republic’s Brutal War (HBO) - YouTube,1920,1080,373,2018-06-16,UCZaT_X_mc0BI-djXOlfhqWQ,-1,64,101884,4.8343043,0,2021-05-03 14:08:06,,2.113506
Border,hrHQyjCzmOc,fH_JZzSvUWs,5,"Trump Wants To Beef Up The Military, But Recruiters Are Having Trouble Finding People (HBO) - YouTube",1920,1080,480,2018-04-16,UCZaT_X_mc0BI-djXOlfhqWQ,-1,-1,1557231,4.6172767,0,2021-05-03 14:08:08,,2.254039
Border,Txbqk6XyFI8,fH_JZzSvUWs,5,Trump's Zero Tolerance Border Policy Is Rounding Up Legal Immigrants Too (HBO) - YouTube,1920,1080,387,2018-06-19,UCZaT_X_mc0BI-djXOlfhqWQ,873,586,57782,3.3934202,0,2021-05-03 14:08:12,,3.473681
Border,a6EiqoBpkJk,fH_JZzSvUWs,5,TIA&TW: Haiti Today - History & Culture - YouTube,1920,1080,1606,2018-05-25,UCMeM86xb48moNn7Zx8oPCvg,-1,212,380461,4.5973411,0,2021-05-03 14:08:14,,2.144045
Border,6DD9-W9z62o,lp5zc5ROtzE,4,Inside the US War On Terror in Somalia - YouTube,1920,1080,924,2021-03-10,UCZaT_X_mc0BI-djXOlfhqWQ,-1,-1,3168044,4.7408128,5,2021-05-03 14:08:16,"IiozL0qqNiQ,kG2ptCcOTiQ,utnzmvJwjIM,XnOpV72YBt8,i8uSBTlkVoo",2.323699
Border,IiozL0qqNiQ,6DD9-W9z62o,5,What Somalia's Failed Election Could Mean for Al Shabaab and Its Civilians - YouTube,1920,1080,183,2021-02-09,UCZaT_X_mc0BI-djXOlfhqWQ,-1,143,79871,4.7140002,0,2021-05-03 14:08:19,,2.149087
Border,kG2ptCcOTiQ,6DD9-W9z62o,5,Militant Somalia: The Fight Against al Shabaab - YouTube,1920,1080,551,2014-11-14,UCZaT_X_mc0BI-djXOlfhqWQ,-1,272,754480,4.7406435,0,2021-05-03 14:08:21,,2.055299
Border,utnzmvJwjIM,6DD9-W9z62o,5,Inside The Al Qaeda Heartlands Of Yemen (HBO) - YouTube,1920,1080,354,2019-02-10,UCZaT_X_mc0BI-djXOlfhqWQ,-1,129,168827,4.8057227,0,2021-05-03 14:08:23,,2.176397
Border,XnOpV72YBt8,6DD9-W9z62o,5,Al-Qaeda is alive and thriving in Yemen: TERROR Episode 1 (Full Episode) - YouTube,480,360,2647,2016-10-11,UCZaT_X_mc0BI-djXOlfhqWQ,-1,390,196986,4.467577,0,2021-05-03 14:08:25,,2.101003
Border,i8uSBTlkVoo,6DD9-W9z62o,5,The African Terror Group No One Is Talking About - YouTube,1920,1080,891,2019-12-27,UCZaT_X_mc0BI-djXOlfhqWQ,-1,428,597398,4.893744,0,2021-05-03 14:08:25,,0.31514
Border,Y3tFwndUrQc,rqIVjYTJE5E,3,Inside Iraq's Underground Fight Against ISIS - YouTube,1920,1080,961,2021-04-30,UCZaT_X_mc0BI-djXOlfhqWQ,-1,213,265979,4.9248743,5,2021-05-03 14:08:27,"7q5a5sjyxQs,UffpKy0CCOg,5EUachAFhEA,rqIVjYTJE5E,lp5zc5ROtzE",2.188367
Border,7q5a5sjyxQs,Y3tFwndUrQc,4,The Reality of the US Withdrawal From Afghanistan - YouTube,1920,1080,614,2021-04-25,UCZaT_X_mc0BI-djXOlfhqWQ,-1,-1,1292116,4.7568693,5,2021-05-03 14:08:30,"1lr8_OUa58c,CE8luJYZ-z0,6DD9-W9z62o,PFGELW2H_c8,IiozL0qqNiQ",2.246641
Border,1lr8_OUa58c,7q5a5sjyxQs,5,The Taliban’s Message to President Biden | VICE on SHOWTIME - YouTube,1920,1080,122,2021-03-05,UCZaT_X_mc0BI-djXOlfhqWQ,-1,-1,6556202,4.7433496,0,2021-05-03 14:08:32,,2.257392
Border,CE8luJYZ-z0,7q5a5sjyxQs,5,The Photos Taken as the Taliban Took Hold of Afghanistan | Developing News - YouTube,480,360,318,2021-03-12,UCZaT_X_mc0BI-djXOlfhqWQ,-1,132,223577,4.8832374,0,2021-05-03 14:08:34,,2.189744
Border,6DD9-W9z62o,7q5a5sjyxQs,5,Inside the US War On Terror in Somalia - YouTube,1920,1080,924,2021-03-10,UCZaT_X_mc0BI-djXOlfhqWQ,-1,-1,3168044,4.7408128,0,2021-05-03 14:08:36,,2.260803
Border,PFGELW2H_c8,7q5a5sjyxQs,5,How the US and China Broke the WHO | System Error - YouTube,1920,1080,885,2021-04-12,UCZaT_X_mc0BI-djXOlfhqWQ,-1,193,105601,4.7459693,0,2021-05-03 14:08:39,,2.12401
Border,IiozL0qqNiQ,7q5a5sjyxQs,5,What Somalia's Failed Election Could Mean for Al Shabaab and Its Civilians - YouTube,1920,1080,183,2021-02-09,UCZaT_X_mc0BI-djXOlfhqWQ,-1,143,79871,4.7140002,0,2021-05-03 14:08:41,,2.179523
Border,UffpKy0CCOg,Y3tFwndUrQc,4,An ISIS Fighter Explains How He Was Radicalized | VICE on SHOWTIME - YouTube,1920,1080,117,2021-04-22,UCZaT_X_mc0BI-djXOlfhqWQ,-1,283,112647,4.4637613,5,2021-05-03 14:08:43,"quLclQiXVQE,qvVXpppyXx8,7q5a5sjyxQs,mtv75l1Iq3w,oK63yqJYkGg",2.212567
Border,quLclQiXVQE,UffpKy0CCOg,5,The Moment Our Interview With an Egyptian Whistleblower Was Forced to End | VICE on SHOWTIME - YouTube,1920,1080,146,2021-04-01,UCZaT_X_mc0BI-djXOlfhqWQ,-1,205,192217,4.8041091,0,2021-05-03 14:08:45,,2.083603
Border,qvVXpppyXx8,UffpKy0CCOg,5,Inside a Child Soldier Rehab Center | VICE on SHOWTIME - YouTube,1920,1080,117,2021-04-15,UCZaT_X_mc0BI-djXOlfhqWQ,-1,67,208280,4.9602079,0,2021-05-03 14:08:47,,2.202265
