keyword,video,parent_video,current_depth,title,width,height,duration,pubdate,channel,likes,dislikes,viewes,rating,reco_count,fetch_time,reco_list,elapsed
NRA,Fr8G7MtRNlk,OLQzz75yE5A,5,Implicit Bias -- how it effects us and how we push through | Melanie Funchess | TEDxFlourCity - YouTube,1920,1080,973,2014-10-16,UCsT0YIqwnpJCM-mx7-gSA4Q,-1,297,381014,4.7290144,0,2021-03-21 23:35:57,,1.946106
NRA,fDzj9vRw5yM,OLQzz75yE5A,5,What Beyonce Taught Me About Race | Brittany Barron | TEDxPasadenaWomen - YouTube,480,360,539,2016-12-09,UCsT0YIqwnpJCM-mx7-gSA4Q,-1,321,254851,4.8572063,0,2021-03-21 23:35:59,,2.063251
NRA,NCLoNwVJA-0,OLQzz75yE5A,5,"Toilets, bowties, gender and me | Audrey Mason-Hyde | TEDxAdelaide - YouTube",1920,1080,635,2018-01-19,UCsT0YIqwnpJCM-mx7-gSA4Q,-1,-1,1032557,4.8234019,0,2021-03-21 23:36:01,,2.111495
NRA,8xtg9EOsEsg,4AtOU0dDXv8,2,The Kid Gloves Come Off | The Daily Show - YouTube,1920,1080,1225,2019-05-16,UCwWhs_6x42TyRM4Wstoq8HA,-1,-1,1956310,4.8872819,5,2021-03-21 23:36:04,"nWqLmYKZdvg,SPF9eWPAAj8,6JBpr5Rqdtg,_qZNksTX4zk,-oxfzabpTWY",2.506212
NRA,nWqLmYKZdvg,8xtg9EOsEsg,3,Preteen Punditry: How Young Is Too Young for Politics? | The Daily Show - YouTube,1920,1080,331,2019-03-03,UCwWhs_6x42TyRM4Wstoq8HA,-1,172,547690,4.9483175,5,2021-03-21 23:36:06,"vA3DjgnXVuU,ktdMZcms1QY,-XHqOD-_-kk,F_7QXlXpytM,7oxlCKMlpZw",2.220413
NRA,vA3DjgnXVuU,nWqLmYKZdvg,4,How Millennial Parents Punish Their Kids - Between the Scenes | The Daily Show - YouTube,1920,1080,236,2018-04-16,UCwWhs_6x42TyRM4Wstoq8HA,-1,-1,3696914,4.9483118,5,2021-03-21 23:36:10,"XCwTtAWPsVA,JmYp6VWUqDI,iA-sXi8v8Ns,_dxz_QvGLP4,OU21H6-Y6Y8",4.385862
NRA,XCwTtAWPsVA,vA3DjgnXVuU,5,Who Bit Beyoncé? - Between the Scenes | The Daily Show - YouTube,1920,1080,173,2018-03-28,UCwWhs_6x42TyRM4Wstoq8HA,-1,267,1371063,4.9564333,0,2021-03-21 23:36:13,,2.20585
NRA,JmYp6VWUqDI,vA3DjgnXVuU,5,"The ""Black Friend"" Defense - Between the Scenes | The Daily Show - YouTube",1920,1080,236,2019-03-01,UCwWhs_6x42TyRM4Wstoq8HA,-1,726,2655641,4.9489274,0,2021-03-21 23:36:17,,3.902971
NRA,iA-sXi8v8Ns,vA3DjgnXVuU,5,How Woke Is Too Woke? - Between the Scenes: The Daily Show - YouTube,1920,1080,188,2018-01-31,UCwWhs_6x42TyRM4Wstoq8HA,-1,978,2696966,4.927577,0,2021-03-21 23:36:19,,2.460024
NRA,_dxz_QvGLP4,vA3DjgnXVuU,5,Trevor’s Favorite Toy - Between the Scenes | The Daily Show - YouTube,1920,1080,254,2018-09-17,UCwWhs_6x42TyRM4Wstoq8HA,-1,312,1488333,4.9691615,0,2021-03-21 23:36:21,,2.207531
