keyword,video,parent_video,current_depth,title,width,height,duration,pubdate,channel,likes,dislikes,viewes,rating,reco_count,fetch_time,reco_list,elapsed
Florida,-7MtxWiPxwU,kHnp6Tgzow0,5,The Tampa Riverwalk - Lighting Up The Tampa Riverfront - YouTube,1280,720,162,2020-03-28,UCTnqAtLsVjoj3UUdWu6z4VA,339,-1,13894,5.0,0,2021-03-18 09:20:11,,5.076761
Florida,ix3hcDDTGTk,kHnp6Tgzow0,5,"Anna Maria Island, FL - 7 Miles of Paradise - YouTube",1280,720,1310,2020-12-27,UCTnqAtLsVjoj3UUdWu6z4VA,-1,73,344382,4.9281673,0,2021-03-18 09:20:14,,2.732522
Florida,lTfRYpicR54,kHnp6Tgzow0,5,"St Petersburg, Florida - Licensed to Chill - YouTube",1280,720,1456,2020-08-23,UCTnqAtLsVjoj3UUdWu6z4VA,-1,45,219427,4.9315066,0,2021-03-18 09:20:17,,2.501253
Florida,JeWsQw9RRe8,dAWBTvR-xIg,4,"Traveling Florida's Space Coast - Cocoa Bch, Melbourne, Cape Canaveral - YouTube",1280,720,1735,2021-02-21,UCTnqAtLsVjoj3UUdWu6z4VA,971,9,41880,4.9632654,5,2021-03-18 09:20:21,"id2V1ABXoEM,ho2ZZRajs1M,ix3hcDDTGTk,UhpWhHMVojg,MT997jffnaY",4.235018
Florida,id2V1ABXoEM,JeWsQw9RRe8,5,"Lake County Florida - Mt Dora, Tavares, Eustis, Clermont Travel Guide - YouTube",1280,720,1694,2021-03-09,UCTnqAtLsVjoj3UUdWu6z4VA,630,13,26502,4.9191289,0,2021-03-18 09:20:24,,2.568647
Florida,ho2ZZRajs1M,JeWsQw9RRe8,5,"Orlando 2020 - Ultimate Growth, Entertainment Capital of World - YouTube",1280,720,1098,2020-04-12,UCTnqAtLsVjoj3UUdWu6z4VA,-1,88,183091,4.8611989,0,2021-03-18 09:20:24,,0.598197
Florida,ix3hcDDTGTk,JeWsQw9RRe8,5,"Anna Maria Island, FL - 7 Miles of Paradise - YouTube",1280,720,1310,2020-12-27,UCTnqAtLsVjoj3UUdWu6z4VA,-1,73,344382,4.9281673,0,2021-03-18 09:20:27,,2.457396
Florida,UhpWhHMVojg,JeWsQw9RRe8,5,Summer2020: The Florida Loop - YouTube,1920,1080,6127,2021-01-03,UCLM5XNynW9u1_usGYL98YKw,-1,74,220565,4.9091744,0,2021-03-18 09:20:30,,3.404
Florida,MT997jffnaY,JeWsQw9RRe8,5,"FORT MYERS I CAPE CORAL - Sanibel -Captiva - ""Water Wonderland"" - YouTube",1280,720,1004,2020-05-17,UCTnqAtLsVjoj3UUdWu6z4VA,-1,111,429185,4.9077115,0,2021-03-18 09:20:34,,3.732471
Florida,id2V1ABXoEM,dAWBTvR-xIg,4,"Lake County Florida - Mt Dora, Tavares, Eustis, Clermont Travel Guide - YouTube",1280,720,1694,2021-03-09,UCTnqAtLsVjoj3UUdWu6z4VA,630,13,26502,4.9191289,5,2021-03-18 09:20:37,"ho2ZZRajs1M,QmRHG8jZVng,JeWsQw9RRe8,ix3hcDDTGTk,PFn-XYwVteE",2.628121
Florida,ho2ZZRajs1M,id2V1ABXoEM,5,"Orlando 2020 - Ultimate Growth, Entertainment Capital of World - YouTube",1280,720,1098,2020-04-12,UCTnqAtLsVjoj3UUdWu6z4VA,-1,88,183091,4.8611989,0,2021-03-18 09:20:37,,0.658418
Florida,QmRHG8jZVng,id2V1ABXoEM,5,"St Augustine, Florida - Traveling to the First Coast - YouTube",1280,720,1367,2021-01-13,UCTnqAtLsVjoj3UUdWu6z4VA,-1,35,122159,4.9256902,0,2021-03-18 09:20:40,,2.626746
Florida,JeWsQw9RRe8,id2V1ABXoEM,5,"Traveling Florida's Space Coast - Cocoa Bch, Melbourne, Cape Canaveral - YouTube",1280,720,1735,2021-02-21,UCTnqAtLsVjoj3UUdWu6z4VA,971,9,41880,4.9632654,0,2021-03-18 09:20:42,,2.463004
Florida,ix3hcDDTGTk,id2V1ABXoEM,5,"Anna Maria Island, FL - 7 Miles of Paradise - YouTube",1280,720,1310,2020-12-27,UCTnqAtLsVjoj3UUdWu6z4VA,-1,73,344382,4.9281673,0,2021-03-18 09:20:45,,2.71018
Florida,PFn-XYwVteE,id2V1ABXoEM,5,Tour Utah National Parks: The Mighty 5 & beyond Travel Guide - YouTube,1280,720,5420,2019-03-05,UCzrZWeBa-n6hBLq_B-cCZfA,-1,230,1690867,4.8846107,0,2021-03-18 09:20:48,,2.32039
Florida,b6xpZAlcWZU,dAWBTvR-xIg,4,Key West - Full Episode - YouTube,1920,1080,1535,2019-11-27,UCkAtqoo6wykaBs_v26ytBCw,822,22,122356,4.8957348,5,2021-03-18 09:20:50,"Y_ew3rwwAzU,j30PEuoek_A,m5uJDzxUiRc,H8k-ntS9aEg,IAF_EGaO2y0",2.527809
Florida,Y_ew3rwwAzU,b6xpZAlcWZU,5,Why To Use Skyscanner - YouTube,480,360,662,2021-02-08,UCkAtqoo6wykaBs_v26ytBCw,7,-1,103,5.0,0,2021-03-18 09:20:52,,1.985111
Florida,j30PEuoek_A,b6xpZAlcWZU,5,RVing in Key West for Lobsterfest 2018 - Traveling Robert - YouTube,1920,1080,2796,2018-09-19,UCLM5XNynW9u1_usGYL98YKw,-1,190,547607,4.852941,0,2021-03-18 09:20:55,,2.767116
Florida,m5uJDzxUiRc,b6xpZAlcWZU,5,DUVAL STREET COMPLETE WALK KEY WEST FLORIDA FEB 17 2021 - YouTube,1920,1080,3240,2021-02-23,,-1,-1,3328,5.0,0,2021-03-18 09:21:01,,5.830527
Florida,H8k-ntS9aEg,b6xpZAlcWZU,5,"Modern Marvels: Massive 1912 Oversea Highway - Full Episode (S10, E54) | History - YouTube",1920,1080,2693,2020-04-04,UC9MAhZQQd9egwWCxrwSIsJQ,-1,131,481066,4.8308039,0,2021-03-18 09:21:04,,3.050625
Florida,IAF_EGaO2y0,b6xpZAlcWZU,5,Great American Road Trip 2017: The Solar Eclipse - YouTube,1920,1080,12595,2017-11-02,UCLM5XNynW9u1_usGYL98YKw,-1,85,426564,4.8601975,0,2021-03-18 09:21:07,,2.705354
Florida,Co8Ljb4RLe4,bFCQSclUzF4,3,"LOS ANGELES TRAVEL - USA, WALKING TOUR (3 HOURS 13 MINUTES), Best Places To Visit in LA, 4K UHD - YouTube",1920,1080,11621,2019-09-13,UCNuWCBM-4pn582kUg0BVexw,-1,-1,1374194,4.839262,2,2021-03-18 09:21:11,"zIkxpaH9Uts,RqPaSBKFs2s",4.201806
Florida,RqPaSBKFs2s,Co8Ljb4RLe4,4,"[4K] Driving Seal Beach to Huntington Beach, Pacific Coast Highway, Orange County, California, 4K - YouTube",1920,1080,2060,2021-03-17,UCNuWCBM-4pn582kUg0BVexw,-1,-1,2356,5.0,3,2021-03-18 09:22:45,"yXvhBtso50Y,nmhqPPDWF_E,IPCTT_HChaQ",4.734845
Florida,yXvhBtso50Y,RqPaSBKFs2s,5,"[4K] VENICE BEACH - Walking Venice Beach, Los Angeles, California, Saturday, USA, Travel, 4K UHD - YouTube",-1,-1,-1,,,-1,-1,-1,-1.0,0,2021-03-18 09:22:48,,3.551821
Florida,nmhqPPDWF_E,RqPaSBKFs2s,5,"[4K] HERMOSA BEACH - Walking Hermosa Beach Pier, South Bay, Los Angeles, California, USA - 4K UHD - YouTube",-1,-1,-1,,,-1,-1,-1,-1.0,0,2021-03-18 09:22:52,,3.56193
Florida,IPCTT_HChaQ,RqPaSBKFs2s,5,"[Full Version] PACIFIC COAST HIGHWAY - Driving Long Beach to San Clemente Beach, California, 4K UHD - YouTube",-1,-1,6450,2020-12-31,,-1,-1,-1,-1.0,0,2021-03-18 09:22:56,,4.114153
Florida,xj7abSp07w0,bFCQSclUzF4,3,Miami 4K - Gold Coast - Scenic Drive - YouTube,1920,1080,6051,2020-09-06,UCBcVQr-07MH-p9e2kRTdB3A,-1,380,1381761,4.9124575,5,2021-03-18 09:23:05,"Cod_ggrs69U,l72z2l_1h9A,MxcJtLbIhvs,FjU_x1106pg,p-HCpumIZjY",9.163948
Florida,Cod_ggrs69U,xj7abSp07w0,4,Miami 4K - Night Drive - YouTube,1920,1080,4095,2020-08-22,UCBcVQr-07MH-p9e2kRTdB3A,-1,363,1812122,4.9260993,5,2021-03-18 09:23:08,"LQLJu-EpkeE,PGxEADeE9W8,21HKaqA1rpo,xj7abSp07w0,8ziL3gjSA5Y",2.691799
Florida,LQLJu-EpkeE,Cod_ggrs69U,5,New York City 4K - Sunset Drive - YouTube,1920,1080,3141,2021-02-22,UCBcVQr-07MH-p9e2kRTdB3A,-1,82,197675,4.9319925,0,2021-03-18 09:23:10,,2.245015
Florida,PGxEADeE9W8,Cod_ggrs69U,5,Atlantic City 4K - Driving Downtown - Little Las Vegas - YouTube,1920,1080,1644,2021-03-16,UCBcVQr-07MH-p9e2kRTdB3A,-1,-1,17306,4.9345155,0,2021-03-18 09:23:15,,4.979192
Florida,21HKaqA1rpo,Cod_ggrs69U,5,"NYC 3 a.m. Rain - Manhattan, New York 4K - YouTube",1920,1080,7331,2020-03-05,UCTWwhxxGL0jIMLU0DibkcvQ,-1,171,715255,4.9517565,0,2021-03-18 09:23:18,,2.498801
Florida,xj7abSp07w0,Cod_ggrs69U,5,Miami 4K - Gold Coast - Scenic Drive - YouTube,1920,1080,6051,2020-09-06,UCBcVQr-07MH-p9e2kRTdB3A,-1,380,1381761,4.9124575,0,2021-03-18 09:23:21,,2.584804
Florida,8ziL3gjSA5Y,Cod_ggrs69U,5,Los Angeles 4K - Night Drive - YouTube,1920,1080,3320,2020-07-26,UCBcVQr-07MH-p9e2kRTdB3A,-1,70,185813,4.9305038,0,2021-03-18 09:23:23,,2.277833
Florida,l72z2l_1h9A,xj7abSp07w0,4,San Francisco 4K - Pacific Coast Highway - Scenic Drive - YouTube,1920,1080,8285,2020-07-23,UCBcVQr-07MH-p9e2kRTdB3A,-1,228,516442,4.8751197,5,2021-03-18 09:23:25,"sp1oRyurbfM,whXnYIgT4P0,KDrVpkbwcbg,KunQC6a6fPU,USUJa3N3TOM",2.364005
Florida,sp1oRyurbfM,l72z2l_1h9A,5,"SAN FRANCISCO TRAVEL - USA, WALKING TOUR, 3 HRS.(Full Version), Downtown Commercial District, 4K UHD - YouTube",-1,-1,-1,,,-1,-1,-1,-1.0,0,2021-03-18 09:23:29,,3.497142
Florida,whXnYIgT4P0,l72z2l_1h9A,5,Drive 4K - Pacific Coast Highway - USA - YouTube,1920,1080,5771,2018-09-27,UCBcVQr-07MH-p9e2kRTdB3A,-1,-1,1030495,4.8760433,0,2021-03-18 09:23:35,,6.015608
Florida,KDrVpkbwcbg,l72z2l_1h9A,5,Florida Keys 4K - Tropical Islands - Scenic Drive - YouTube,1920,1080,5788,2020-09-20,UCBcVQr-07MH-p9e2kRTdB3A,-1,142,287204,4.8734403,0,2021-03-18 09:23:37,,2.310412
Florida,KunQC6a6fPU,l72z2l_1h9A,5,The Illusionist - YouTube,480,360,6552,2021-03-15,UClgRkhTL3_hImCAmdLfDE4g,-1,71,98153,4.8095236,0,2021-03-18 09:23:40,,2.379059
Florida,USUJa3N3TOM,l72z2l_1h9A,5,"4K (Ultra HD) California Scenic Bike Ride with Music - Coleman Valley Road, California - 5 Hours - YouTube",1920,1080,17245,2017-08-09,UCg72Hd6UZAgPBAUZplnmPMQ,-1,522,1661438,4.8385277,0,2021-03-18 09:23:42,,2.665314
Florida,MxcJtLbIhvs,xj7abSp07w0,4,Hawaii 4K - Scenic Relaxation Film with Calming Music - YouTube,1920,1080,3627,2020-10-27,UC95bEkaIgwhxSjSsdMFXYGg,-1,155,2083075,4.9520125,5,2021-03-18 09:23:45,"EH9k17w6t5g,1nf61dNdzPc,XkRFSnxXQ_w,SYCWtytwWI0,7sbbb7Dt3D8",2.366245
Florida,EH9k17w6t5g,MxcJtLbIhvs,5,4K Amazing Nature - Most Beautiful Places In America - Part #1 - Relax Video (Nature Sounds & Music) - YouTube,1920,1080,14072,2020-11-24,UCg72Hd6UZAgPBAUZplnmPMQ,-1,-1,506950,4.9059267,0,2021-03-18 09:23:49,,4.090979
Florida,1nf61dNdzPc,MxcJtLbIhvs,5,FLYING OVER KAUAI (4K) Hawaii's Garden Island | Ambient Aerial Film + Music for Stress Relief 1.5HR - YouTube,1280,720,5143,2018-11-03,UC4lp9Emg1ci8eo2eDkB-Tag,-1,509,4383158,4.9143171,0,2021-03-18 09:23:52,,3.235488
Florida,XkRFSnxXQ_w,MxcJtLbIhvs,5,The United Kingdom 4K - Scenic Relaxation Film With Calming Music - YouTube,1920,1080,3649,2020-12-03,UC95bEkaIgwhxSjSsdMFXYGg,-1,60,451830,4.9519229,0,2021-03-18 09:23:54,,2.156075
Florida,SYCWtytwWI0,MxcJtLbIhvs,5,Thailand 4K Long Video of  Phi Phi Islands & Phuket - YouTube,1920,1080,9768,2019-06-20,UCdTff6CR1MXSZE_fd_qWREA,-1,-1,1462300,4.8870902,0,2021-03-18 09:24:00,,5.311471
Florida,7sbbb7Dt3D8,MxcJtLbIhvs,5,"Dua Lipa, Coldplay, Martin Garrix & Kygo, The Chainsmokers Style - Feeling Me #35 - YouTube",1920,1080,9586,2020-05-04,UCTiXaqByXkH-h97DLlLkx1Q,-1,-1,14566072,4.8667717,0,2021-03-18 09:24:04,,4.318238
Florida,FjU_x1106pg,xj7abSp07w0,4,"MANHATTAN | NEW YORK CITY - NY , UNITED STATES - A TRAVEL TOUR - UHD 4K - YouTube",1920,1080,13233,2016-09-28,UCM7rCxp0Hp3qktZKeEtKqcg,-1,-1,23907448,4.8796177,5,2021-03-18 09:24:07,"cESD4Eg7210,FlSUQFTRfAw,OiJsbXXq-AY,clW7aV0vVAY,tGx-EMuruq8",2.430158
Florida,cESD4Eg7210,FjU_x1106pg,5,"LAKE LOUISE | ALBERTA , CANADA - A TRAVEL TOUR - UHD 4K - YouTube",-1,-1,-1,,,-1,-1,-1,-1.0,0,2021-03-18 09:24:12,,5.46448
Florida,FlSUQFTRfAw,FjU_x1106pg,5,HONG KONG | S.A.R - P.R.C - A TRAVEL TOUR - UHD 4K - YouTube,-1,-1,-1,,,-1,-1,-1,-1.0,0,2021-03-18 09:24:18,,5.727931
